cellosaurus_id,CELL_LINE_NAME,DRUG_NAME,LN_IC50,CELL_LINE_TISSUE_1,CELL_LINE_TISSUE_2,DRUG_TARGET_PATHWAY
CVCL_0599,SK-MEL-24,IGF1R_3801,2.402053,skin,melanoma,IGF1R signaling
CVCL_2613,MOG-G-CCM,AZD6738,3.018337,nervous_system,glioma,Genome integrity
CVCL_8824,SJNB-7,JAK_8517,2.952731,neuroblastoma,neuroblastoma,"Other, kinases"
CVCL_0181,BV-173,Afuresertib,2.357736,leukemia,chronic_myeloid_leukaemia,PI3K/MTOR signaling
CVCL_1422,MOLT-13,Olaparib,3.910564,leukemia,lymphoblastic_T_cell_leukaemia,Genome integrity
CVCL_1809,CAL-78,Ulixertinib,4.570568233999179,bone,chondrosarcoma,ERK MAPK signaling
CVCL_1456,NCI-H1155,Alisertib,-0.761837,lung_NSCLC,lung_NSCLC_large cell,Mitosis
CVCL_0479,PA-1,Vorinostat,-0.0504059999999999,urogenital_system,ovary,Chromatin histone acetylation
CVCL_U994,NCI-H2722,Afatinib,4.89588,unknown,unknown,EGFR signaling
CVCL_2209,SUP-M2,Cytarabine,-1.105857,lymphoma,anaplastic_large_cell_lymphoma,Other
CVCL_1496,NCI-H1793,Palbociclib,6.419144,lung_NSCLC,lung_NSCLC_adenocarcinoma,Cell cycle
CVCL_1256,HCC1599,BI-2536,-4.643444000000001,breast,breast,Cell cycle
CVCL_1543,NCI-H2228,Mitoxantrone,-1.150794,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1072,ARH-77,Sinularin,2.775014,myeloma,myeloma,Unclassified
CVCL_3110,OVKATE,SCH772984,4.636751,urogenital_system,ovary,ERK MAPK signaling
CVCL_1327,KE-37,Trametinib,0.07626,leukemia,lymphoblastic_leukemia,ERK MAPK signaling
CVCL_C171,PCI-04B,IAP_5620,4.984552,aero_dig_tract,head and neck,Other
CVCL_1138,COR-L105,Sinularin,3.181157,lung_NSCLC,lung_NSCLC_adenocarcinoma,Unclassified
CVCL_1805,ALL-SIL,Selumetinib,4.504711,leukemia,T_cell_leukemia,ERK MAPK signaling
CVCL_3172,SUIT-2,OSI-027,7.090580999999999,pancreas,pancreas,PI3K/MTOR signaling
CVCL_1236,GR-ST,GDC0810,5.196863,leukemia,lymphoblastic_leukemia,Hormone-related
CVCL_1101,CA46,Staurosporine,-3.50122,lymphoma,Burkitt_lymphoma,RTK signaling
CVCL_1295,HTC-C3,XAV939,5.19883,thyroid,thyroid,WNT signaling
CVCL_0001,HEL,Luminespib,-3.47497,leukemia,acute_myeloid_leukaemia,Protein stability and degradation
CVCL_2045,FLO-1,UMI-77,3.0935740000000003,aero_dig_tract,oesophagus,Apoptosis regulation
CVCL_0067,Namalwa,Entinostat,-0.2293519999999999,lymphoma,Burkitt_lymphoma,Chromatin histone acetylation
CVCL_1094,C-33 A,Vincristine,-3.879004,urogenital_system,cervix,Mitosis
CVCL_1730,SW872,YK-4-279,1.946955,soft_tissue,soft_tissue_other,Other
CVCL_0313,HPAF-II,ABT737,0.743206,pancreas,pancreas,Apoptosis regulation
CVCL_1581,NCI-H716,AZD6738,2.130374,large_intestine,large_intestine,Genome integrity
CVCL_1128,COLO 668,PAK_5339,2.635396,lung_SCLC,lung_small_cell_carcinoma,Cytoskeleton
CVCL_3002,KP-1N,Paclitaxel,-2.79933,pancreas,pancreas,Mitosis
CVCL_4996,MS751,AZD4547,2.203155,urogenital_system,cervix,RTK signaling
CVCL_1845,PaTu 8902,LGK974,4.8356330000000005,pancreas,pancreas,WNT signaling
CVCL_1475,NCI-H1563,Crizotinib,4.205061,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_0400,M059J,Olaparib,3.846438,nervous_system,glioma,Genome integrity
CVCL_0067,Namalwa,Ibrutinib,1.941127,lymphoma,Burkitt_lymphoma,"Other, kinases"
CVCL_1317,Jiyoye,PFI3,3.783845,lymphoma,Burkitt_lymphoma,Chromatin other
CVCL_0531,SK-N-SH,Tamoxifen,3.900443,neuroblastoma,neuroblastoma,Hormone-related
CVCL_2061,HCC78,UMI-77,2.337412,lung_NSCLC,lung_NSCLC_adenocarcinoma,Apoptosis regulation
CVCL_1638,Panc 08.13,ERK_2440,1.595365,pancreas,pancreas,ERK MAPK signaling
CVCL_1197,EPLC-272H,Erlotinib,1.978818,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,EGFR signaling
CVCL_1385,LS411N,Vorinostat,0.8188009999999999,large_intestine,large_intestine,Chromatin histone acetylation
CVCL_2119,MOLM-13,AZ960,-1.22134,leukemia,acute_myeloid_leukaemia,"Other, kinases"
CVCL_1273,HD-MY-Z,Eg5_9814,-0.40374,lymphoma,Hodgkin_lymphoma,Other
CVCL_1722,SW1783,UMI-77,1.965545,nervous_system,glioma,Apoptosis regulation
CVCL_1226,GaMG,WIKI4,4.147142,nervous_system,glioma,WNT signaling
CVCL_1405,MFE-280,Daporinad,-5.505191,urogenital_system,endometrium,Metabolism
CVCL_1226,GaMG,Fludarabine,4.71414,nervous_system,glioma,Unclassified
CVCL_1155,D283 Med,XAV939,3.057665,nervous_system,medulloblastoma,WNT signaling
CVCL_2253,C-4-I,Vinblastine,-4.069227,urogenital_system,cervix,Mitosis
CVCL_3087,OSC-20,ERK_2440,3.669907,aero_dig_tract,head and neck,ERK MAPK signaling
CVCL_1982,CL-40,EPZ004777,5.589611,large_intestine,large_intestine,Chromatin histone methylation
CVCL_1091,BPH-1,Dabrafenib,5.164701,urogenital_system,prostate,ERK MAPK signaling
CVCL_1620,OCI-AML-5,Pyridostatin,1.532946,leukemia,acute_myeloid_leukaemia,DNA replication
CVCL_1181,DoTc2 4510,Sinularin,2.83078,urogenital_system,cervix,Unclassified
CVCL_1704,SKG-IIIa,AZD2014,3.393465,urogenital_system,cervix,PI3K/MTOR signaling
CVCL_0093,RS4;11,Dabrafenib,2.953982,leukemia,leukemia,ERK MAPK signaling
CVCL_3168,SKN-3,Gemcitabine,-1.7547279999999998,aero_dig_tract,head and neck,DNA replication
CVCL_1212,EW-16,VE-822,3.171133,bone,ewings_sarcoma,Genome integrity
CVCL_1508,NCI-H1944,JAK1_8709,2.773945,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_0366,SNU-423,RVX-208,3.966944,digestive_system,liver,Chromatin other
CVCL_2805,JHH-7,AT13148,2.635006,digestive_system,liver,PI3K/MTOR signaling
CVCL_1077,BB49-HNC,Entospletinib,1.895651,aero_dig_tract,head and neck,"Other, kinases"
CVCL_0392,LN-18,IRAK4_4710,4.278923000000001,nervous_system,glioma,"Other, kinases"
CVCL_1397,MC/CAR,Epirubicin,-2.962596,myeloma,haematopoietic_neoplasm other,DNA replication
CVCL_1207,Evsa-T,AZD7762,-0.2392529999999999,breast,breast,Cell cycle
CVCL_1197,EPLC-272H,GSK1904529A,4.081074,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,IGF1R signaling
CVCL_1695,SiMa,MK-2206,3.255593,neuroblastoma,neuroblastoma,PI3K/MTOR signaling
CVCL_1158,D-392MG,Foretinib,0.381507,nervous_system,glioma,RTK signaling
CVCL_2075,IGR-37,AZD1208,5.285111,skin,melanoma,"Other, kinases"
CVCL_1317,Jiyoye,Tamoxifen,1.6169639999999998,lymphoma,Burkitt_lymphoma,Hormone-related
CVCL_1657,RF-48,GNE-317,1.001959,digestive_system,stomach,PI3K/MTOR signaling
CVCL_0318,HT-144,UMI-77,1.596251,skin,melanoma,Apoptosis regulation
CVCL_0013,MOLT-4,Alpelisib,3.467702,leukemia,lymphoblastic_leukemia,PI3K/MTOR signaling
CVCL_2983,KMRC-1,Cediranib,0.888443,kidney,kidney,RTK signaling
CVCL_2193,SiSo,Obatoclax Mesylate,3.014296,urogenital_system,cervix,Apoptosis regulation
CVCL_1259,HCC1954,MN-64,3.483681,breast,breast,WNT signaling
CVCL_1464,NCI-H1355,ULK1_4989,4.56354,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_1348,KYSE-150,Trametinib,-0.6964279999999999,aero_dig_tract,oesophagus,ERK MAPK signaling
CVCL_2588,MDST8,Osimertinib,1.927063,large_intestine,large_intestine,EGFR signaling
CVCL_1059,A2058,Staurosporine,-2.755019,skin,melanoma,RTK signaling
CVCL_0374,KG-1,YK-4-279,0.428787,leukemia,acute_myeloid_leukaemia,Other
CVCL_1691,SF539,Gefitinib,2.911208,nervous_system,glioma,EGFR signaling
CVCL_1170,DEL,GSK591,2.415382,lymphoma,lymphoid_neoplasm other,Chromatin histone methylation
CVCL_1218,FaDu,AZD1208,5.473315,aero_dig_tract,head and neck,"Other, kinases"
CVCL_2253,C-4-I,MN-64,5.419651999999999,urogenital_system,cervix,WNT signaling
CVCL_A532,NCI-H2369,Lapatinib,4.581724,unknown,unknown,EGFR signaling
CVCL_0001,HEL,TAF1_5496,3.516474,leukemia,acute_myeloid_leukaemia,Other
CVCL_1534,NCI-H2141,Dasatinib,4.297409,lung_SCLC,lung_small_cell_carcinoma,"Other, kinases"
CVCL_1700,SK-N-AS,Pictilisib,2.03013,neuroblastoma,neuroblastoma,PI3K/MTOR signaling
CVCL_2067,HDQ-P1,PRIMA-1MET,3.148986,breast,breast,p53 pathway
CVCL_2206,SU-DHL-6,GDC0810,3.176321,lymphoma,B_cell_lymphoma,Hormone-related
CVCL_1705,SN12C,ERK_2440,4.462785,kidney,kidney,ERK MAPK signaling
CVCL_2784,HO-1-u-1,LJI308,3.909826,aero_dig_tract,head and neck,PI3K/MTOR signaling
CVCL_0317,HT-1080,GSK2578215A,5.386830000000001,soft_tissue,fibrosarcoma,"Other, kinases"
CVCL_1293,HT-3,JAK1_8709,3.280714,urogenital_system,cervix,"Other, kinases"
CVCL_1604,NEC8,AGI-6780,3.224992,urogenital_system,testis,Metabolism
CVCL_1794,YAPC,XAV939,5.086705,pancreas,pancreas,WNT signaling
CVCL_A545,NCI-H2595,Erlotinib,4.519238,unknown,unknown,EGFR signaling
CVCL_0336,Huh-7,Alisertib,5.249747,digestive_system,liver,Mitosis
CVCL_2077,JIMT-1,Dihydrorotenone,1.859411,breast,breast,Unclassified
CVCL_0324,HuCC-T1,CDK9_5038,-0.32469,digestive_system,biliary_tract,Cell cycle
CVCL_1077,BB49-HNC,Paclitaxel,-4.940099,aero_dig_tract,head and neck,Mitosis
CVCL_2253,C-4-I,AZD3759,1.0564559999999998,urogenital_system,cervix,EGFR signaling
CVCL_2119,MOLM-13,Selumetinib,1.350126,leukemia,acute_myeloid_leukaemia,ERK MAPK signaling
CVCL_2022,DND-41,Entinostat,1.23965,leukemia,T_cell_leukemia,Chromatin histone acetylation
CVCL_1292,HT-1376,LCL161,6.7642940000000005,urogenital_system,Bladder,Apoptosis regulation
CVCL_1766,TE-8,Cyclophosphamide,4.89992,aero_dig_tract,oesophagus,DNA replication
CVCL_1319,JVM-2,Dabrafenib,0.4549279999999999,lymphoma,lymphoid_neoplasm other,ERK MAPK signaling
CVCL_1359,KYSE-220,Olaparib,3.891478,aero_dig_tract,oesophagus,Genome integrity
CVCL_1798,42-MG-BA,Entinostat,2.2613380000000003,nervous_system,glioma,Chromatin histone acetylation
CVCL_1728,SW780,Gallibiscoquinazole,3.4898050000000005,urogenital_system,Bladder,Unclassified
CVCL_1619,OCI-AML-2,Elephantin,2.268349,leukemia,acute_myeloid_leukaemia,Unclassified
CVCL_1212,EW-16,Camptothecin,-4.004516000000001,bone,ewings_sarcoma,DNA replication
CVCL_1141,COR-L88,SCH772984,4.809355,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_1360,KYSE-50,PD0325901,1.128659,aero_dig_tract,oesophagus,ERK MAPK signaling
CVCL_0332,Hs 578T,Fludarabine,4.838172,breast,breast,Unclassified
CVCL_1205,ESS-1,EPZ004777,5.031411,urogenital_system,endometrium,Chromatin histone methylation
CVCL_0029,EFO-21,EPZ004777,6.45108,urogenital_system,ovary,Chromatin histone methylation
CVCL_1620,OCI-AML-5,Foretinib,-2.435759,leukemia,acute_myeloid_leukaemia,RTK signaling
CVCL_U994,NCI-H2722,Bortezomib,-4.047764,unknown,unknown,Protein stability and degradation
CVCL_1101,CA46,TAF1_5496,5.161364,lymphoma,Burkitt_lymphoma,Other
CVCL_1171,Detroit 562,Entinostat,1.573444,aero_dig_tract,head and neck,Chromatin histone acetylation
CVCL_3119,P32/ISH,LGK974,3.046193,lymphoma,Burkitt_lymphoma,WNT signaling
CVCL_1221,G-402,Dasatinib,-1.593284,soft_tissue,soft_tissue_other,"Other, kinases"
CVCL_0428,MIA PaCa-2,P22077,5.230386,pancreas,pancreas,Protein stability and degradation
CVCL_1109,CAL-39,Dactolisib,-3.472889,urogenital_system,cervix,PI3K/MTOR signaling
CVCL_2063,HCC827,Obatoclax Mesylate,1.41707,lung_NSCLC,lung_NSCLC_adenocarcinoma,Apoptosis regulation
CVCL_0418,MDA-MB-453,Erlotinib,2.892521,breast,breast,EGFR signaling
CVCL_1681,SCC-15,Leflunomide,6.541144,aero_dig_tract,head and neck,DNA replication
CVCL_A543,NCI-H2591,Mitoxantrone,2.708441,unknown,unknown,DNA replication
CVCL_1115,CAMA-1,Acetalax,0.1510499999999999,breast,breast,Unclassified
CVCL_0397,LS180,ULK1_4989,4.2965,large_intestine,large_intestine,"Other, kinases"
CVCL_1730,SW872,Gemcitabine,-1.7674729999999998,soft_tissue,soft_tissue_other,DNA replication
CVCL_1569,NCI-H526,PCI-34051,3.1054060000000003,lung_SCLC,lung_small_cell_carcinoma,Chromatin histone acetylation
CVCL_1397,MC/CAR,WEHI-539,-2.560291,myeloma,haematopoietic_neoplasm other,Apoptosis regulation
CVCL_0620,MDA-MB-361,AZ6102,2.431312,breast,breast,WNT signaling
CVCL_1185,EB3 [Human Burkitt lymphoma],Oxaliplatin,3.622410935380256,lymphoma,Burkitt_lymphoma,DNA replication
CVCL_1259,HCC1954,Cytarabine,3.947056,breast,breast,Other
CVCL_5160,NCI-H3122,MK-8776,3.906015,lung_NSCLC,lung_NSCLC_adenocarcinoma,Cell cycle
CVCL_1463,NCI-H1341,Pevonedistat,1.023046,lung_SCLC,lung_small_cell_carcinoma,Other
CVCL_2983,KMRC-1,AMG-319,5.182608999999999,kidney,kidney,PI3K/MTOR signaling
CVCL_1202,ES6,Dactinomycin,-1.3897825016215273,bone,ewings_sarcoma,Other
CVCL_0031,MCF-7,AGI-6780,3.90976,breast,breast,Metabolism
CVCL_GP63,U-87MG Uppsala,5-Fluorouracil,5.613773,nervous_system,glioma,Other
CVCL_2209,SUP-M2,ABT737,1.290409,lymphoma,anaplastic_large_cell_lymphoma,Apoptosis regulation
CVCL_1483,NCI-H1650,Vorinostat,4.540952,lung_NSCLC,lung_NSCLC_adenocarcinoma,Chromatin histone acetylation
CVCL_1525,NCI-H209,VX-11e,2.8080540000000003,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_1632,P31/FUJ,WIKI4,4.393068,leukemia,acute_myeloid_leukaemia,WNT signaling
CVCL_1331,KM12,MIM1,3.08241,large_intestine,large_intestine,Apoptosis regulation
CVCL_1622,OE19,5-Fluorouracil,2.856666,aero_dig_tract,oesophagus,Other
CVCL_1314,IST-SL2,BMS-536924,1.07701,lung_SCLC,lung_small_cell_carcinoma,IGF1R signaling
CVCL_1494,NCI-H1781,YK-4-279,3.127439,lung_NSCLC,lung_NSCLC_adenocarcinoma,Other
CVCL_1550,NCI-H2347,Sorafenib,5.173756,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_1595,NCI-H841,5-Fluorouracil,6.167154,lung_SCLC,lung_small_cell_carcinoma,Other
CVCL_1075,BALL-1,JAK1_8709,2.924327,leukemia,B_cell_leukemia,"Other, kinases"
CVCL_1721,SW1710,CZC24832,4.247199,urogenital_system,Bladder,PI3K/MTOR signaling
CVCL_1559,NCI-H358,Staurosporine,-3.882573,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_1232,GI-ME-N,PAK_5339,3.039162,neuroblastoma,neuroblastoma,Cytoskeleton
CVCL_0527,SK-MEL-5,Sapitinib,5.417607,skin,melanoma,EGFR signaling
CVCL_0359,J82,AZ960,4.774916,urogenital_system,Bladder,"Other, kinases"
CVCL_1100,Ca Ski,AZD1332,4.004867,urogenital_system,cervix,RTK signaling
CVCL_1299,HuP-T3,AZD6738,1.628396,pancreas,pancreas,Genome integrity
CVCL_1323,KALS-1,Olaparib,4.9751970000000005,nervous_system,glioma,Genome integrity
CVCL_1700,SK-N-AS,VE-822,2.314307,neuroblastoma,neuroblastoma,Genome integrity
CVCL_1621,OCUB-M,Taselisib,-2.368287,breast,breast,PI3K/MTOR signaling
CVCL_0471,OE33,Rapamycin,-1.806495,aero_dig_tract,oesophagus,PI3K/MTOR signaling
CVCL_2062,HCC202,MK-2206,1.585069,breast,breast,PI3K/MTOR signaling
CVCL_1273,HD-MY-Z,Sabutoclax,1.031697,lymphoma,Hodgkin_lymphoma,Apoptosis regulation
CVCL_1819,VAL,Olaparib,2.799481,lymphoma,B_cell_lymphoma,Genome integrity
CVCL_0511,Raji,ERK_2440,2.240784,lymphoma,Burkitt_lymphoma,ERK MAPK signaling
CVCL_0580,WM35,ML323,4.539489,skin,melanoma,Protein stability and degradation
CVCL_1256,HCC1599,Gemcitabine,-3.147754,breast,breast,DNA replication
CVCL_1233,GMS-10,IRAK4_4710,3.515931,nervous_system,glioma,"Other, kinases"
CVCL_0026,Capan-2,XAV939,4.388438,unknown,unknown,WNT signaling
CVCL_1204,ES8,SCH772984,2.592405,bone,ewings_sarcoma,ERK MAPK signaling
CVCL_1795,YH-13,Ruxolitinib,5.319232,nervous_system,glioma,"Other, kinases"
CVCL_1505,NCI-H1915,Dinaciclib,-3.06409,lung_NSCLC,lung_NSCLC_large cell,Cell cycle
CVCL_1496,NCI-H1793,Savolitinib,3.955471,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_2786,JHH-2,Cisplatin,5.586439,digestive_system,liver,DNA replication
CVCL_0619,MDA-MB-330,AZD1332,5.256536,breast,breast,RTK signaling
CVCL_1322,K5,Acetalax,5.636188,thyroid,thyroid,Unclassified
CVCL_1443,SJNB-13,Teniposide,-2.336287,neuroblastoma,neuroblastoma,DNA replication
CVCL_1122,CHL-1,Podophyllotoxin bromide,-0.954512,skin,melanoma,Unclassified
CVCL_1427,MPP 89,Entospletinib,3.052405,lung,mesothelioma,"Other, kinases"
CVCL_1116,CaR-1,ERK_6604,4.917249,large_intestine,large_intestine,ERK MAPK signaling
CVCL_0418,MDA-MB-453,ML323,3.156503,breast,breast,Protein stability and degradation
CVCL_1124,CHP-134,Nilotinib,2.898262,neuroblastoma,neuroblastoma,ABL signaling
CVCL_5058,SNU-407,Pevonedistat,-0.0538859999999999,large_intestine,large_intestine,Other
CVCL_1117,CAS-1,Dabrafenib,6.580963000000001,nervous_system,glioma,ERK MAPK signaling
CVCL_1584,NCI-H727,Leflunomide,5.295521,lung_NSCLC,lung_NSCLC_carcinoid,DNA replication
CVCL_3407,NT2-D1,Dactinomycin,-6.740606,,,Other
CVCL_0542,SW13,BIBR-1532,4.628381,kidney,adrenal_gland,Genome integrity
CVCL_1079,BC-1,Cytarabine,0.4254309999999999,lymphoma,B_cell_lymphoma,Other
CVCL_1298,HuO9,Savolitinib,1.794245,bone,osteosarcoma,RTK signaling
CVCL_1282,HMV-II,PAK_5339,2.852935,skin,melanoma,Cytoskeleton
CVCL_0004,K-562,Palbociclib,3.964132,leukemia,chronic_myeloid_leukaemia,Cell cycle
CVCL_1178,DMS 79,Alpelisib,3.945618,lung_SCLC,lung_small_cell_carcinoma,PI3K/MTOR signaling
CVCL_1773,TK-10,Sepantronium bromide,-4.657712,kidney,kidney,Apoptosis regulation
CVCL_1769,TGBC1TKB,Sorafenib,3.610558,digestive_system,biliary_tract,"Other, kinases"
CVCL_1428,MRK-nu-1,BMS-345541,2.073519,breast,breast,Other
CVCL_2047,FU-OV-1,5-Fluorouracil,7.104364,urogenital_system,ovary,Other
CVCL_1176,DMS 273,Nilotinib,1.800452,lung_SCLC,lung_small_cell_carcinoma,ABL signaling
CVCL_1562,NCI-H446,GSK1904529A,2.730096,lung_SCLC,lung_small_cell_carcinoma,IGF1R signaling
CVCL_2194,SK-GT-2,Wnt-C59,3.5780870000000005,digestive_system,stomach,WNT signaling
CVCL_0068,SK-MEL-1,Linsitinib,4.576188,skin,melanoma,IGF1R signaling
CVCL_0004,K-562,PAK_5339,2.8348720000000003,leukemia,chronic_myeloid_leukaemia,Cytoskeleton
CVCL_0105,DU145,CDK9_5038,-0.833515,urogenital_system,prostate,Cell cycle
CVCL_1505,NCI-H1915,Gemcitabine,3.935604,lung_NSCLC,lung_NSCLC_large cell,DNA replication
CVCL_1573,NCI-H64,LGK974,4.804509,lung_SCLC,lung_small_cell_carcinoma,WNT signaling
CVCL_1421,MN-60,SCH772984,4.159467,leukemia,B_cell_leukemia,ERK MAPK signaling
CVCL_3156,RKN,GSK2606414,5.722288,urogenital_system,ovary,Metabolism
CVCL_0465,OVCAR-3,MN-64,4.256889,urogenital_system,ovary,WNT signaling
CVCL_1267,HCC38,Crizotinib,4.594012,breast,breast,RTK signaling
CVCL_1230,GDM-1,Gemcitabine,-0.429726,leukemia,acute_myeloid_leukaemia,DNA replication
CVCL_0139,AGS,WEHI-539,1.463937,digestive_system,stomach,Apoptosis regulation
CVCL_1512,NCI-H1993,VSP34_8731,2.5593790000000003,lung_NSCLC,lung_NSCLC_adenocarcinoma,Other
CVCL_1463,NCI-H1341,Lapatinib,6.165428,lung_SCLC,lung_small_cell_carcinoma,EGFR signaling
CVCL_1317,Jiyoye,LGK974,3.88342,lymphoma,Burkitt_lymphoma,WNT signaling
CVCL_1407,MFH-ino,BIBR-1532,5.903704,soft_tissue,soft_tissue_other,Genome integrity
CVCL_V000,NCI-H2818,Docetaxel,-1.5600695112422205,unknown,unknown,Mitosis
CVCL_A385,HSC-39,LGK974,2.914574,digestive_system,stomach,WNT signaling
CVCL_1411,MHH-ES-1,GSK2606414,3.862146,bone,ewings_sarcoma,Metabolism
CVCL_1193,EGI-1,Alpelisib,5.774866,digestive_system,biliary_tract,PI3K/MTOR signaling
CVCL_1204,ES8,Foretinib,-0.8665840000000001,bone,ewings_sarcoma,RTK signaling
CVCL_1805,ALL-SIL,Talazoparib,0.4760670000000001,leukemia,T_cell_leukemia,Genome integrity
CVCL_1770,TGBC24TKB,Tamoxifen,3.294379,digestive_system,biliary_tract,Hormone-related
CVCL_2092,Kelly,Navitoclax,0.0456739999999999,neuroblastoma,neuroblastoma,Apoptosis regulation
CVCL_0566,U266B1,AGI-5198,5.093818,myeloma,myeloma,Metabolism
CVCL_2805,JHH-7,Paclitaxel,-0.2350409999999999,digestive_system,liver,Mitosis
CVCL_0080,A-673,Nutlin-3a (-),4.641923,soft_tissue,rhabdomyosarcoma,p53 pathway
CVCL_0026,Capan-2,Nelarabine,7.903088,unknown,unknown,DNA replication
CVCL_1281,HLE,JAK_8517,1.586186,digestive_system,liver,"Other, kinases"
CVCL_2022,DND-41,KRAS (G12C) Inhibitor-12,2.438086,leukemia,T_cell_leukemia,ERK MAPK signaling
CVCL_1259,HCC1954,BI-2536,2.80255,breast,breast,Cell cycle
CVCL_0582,WRO,Dabrafenib,7.897514,thyroid,thyroid,ERK MAPK signaling
CVCL_0426,MG-63,AZD1332,3.01669,bone,osteosarcoma,RTK signaling
CVCL_1405,MFE-280,IRAK4_4710,5.753748000000001,urogenital_system,endometrium,"Other, kinases"
CVCL_1154,D-263MG,Teniposide,0.954639,nervous_system,glioma,DNA replication
CVCL_0428,MIA PaCa-2,PD0325901,-1.189924,pancreas,pancreas,ERK MAPK signaling
CVCL_1567,NCI-H522,Sepantronium bromide,-3.647555,lung_NSCLC,lung_NSCLC_adenocarcinoma,Apoptosis regulation
CVCL_1612,NUGC-3,YK-4-279,2.509479,digestive_system,stomach,Other
CVCL_1630,P12-Ichikawa,Gefitinib,3.17768,leukemia,lymphoblastic_T_cell_leukaemia,EGFR signaling
CVCL_0620,MDA-MB-361,KU-55933,4.852228,breast,breast,Genome integrity
CVCL_1378,LN-405,Sepantronium bromide,-3.732464,nervous_system,glioma,Apoptosis regulation
CVCL_1408,MFM-223,Pyridostatin,4.227642,breast,breast,DNA replication
CVCL_2112,MFE-319,RVX-208,4.130022,urogenital_system,endometrium,Chromatin other
CVCL_1600,NCI-H929,JAK_8517,1.366668,myeloma,myeloma,"Other, kinases"
CVCL_1798,42-MG-BA,Podophyllotoxin bromide,-0.753426,nervous_system,glioma,Unclassified
CVCL_1567,NCI-H522,Cytarabine,1.7532849999999998,lung_NSCLC,lung_NSCLC_adenocarcinoma,Other
CVCL_1579,NCI-H69,Dasatinib,2.674583,lung_SCLC,lung_small_cell_carcinoma,"Other, kinases"
CVCL_GP63,U-87MG Uppsala,WIKI4,4.85111,nervous_system,glioma,WNT signaling
CVCL_2413,COR-L32,Cisplatin,1.540165,lung_SCLC,lung_small_cell_carcinoma,DNA replication
CVCL_1376,LCLC-97TM1,Buparlisib,1.195114,lung_NSCLC,lung_NSCLC_large cell,PI3K/MTOR signaling
CVCL_1284,HO-1-N-1,I-BRD9,3.724732,aero_dig_tract,head and neck,Chromatin other
CVCL_1648,RCM-1 [Human rectal adenocarcinoma],Fludarabine,6.94474,large_intestine,large_intestine,Unclassified
CVCL_1699,SK-MM-2,RVX-208,4.135167,myeloma,myeloma,Chromatin other
CVCL_C355,RH1 [Human ESC],GSK2578215A,3.589793,soft_tissue,rhabdomyosarcoma,"Other, kinases"
CVCL_1737,TC-YIK,Niraparib,3.299907,urogenital_system,cervix,Genome integrity
CVCL_1720,SW1573,LGK974,5.03762,lung_NSCLC,lung_NSCLC_adenocarcinoma,WNT signaling
CVCL_0093,RS4;11,Sapitinib,4.498856,leukemia,leukemia,EGFR signaling
CVCL_1059,A2058,Entospletinib,3.233522,skin,melanoma,"Other, kinases"
CVCL_1558,NCI-H345,Alisertib,5.411885,lung_SCLC,lung_small_cell_carcinoma,Mitosis
CVCL_1489,NCI-H1694,CDK9_5576,-0.182767,lung_SCLC,lung_small_cell_carcinoma,Cell cycle
CVCL_0832,Hs 633.T,Bortezomib,-5.386476,unknown,unknown,Protein stability and degradation
CVCL_0332,Hs 578T,AZD2014,-0.2299689999999999,breast,breast,PI3K/MTOR signaling
CVCL_1303,IGR-1,RVX-208,4.806801999999999,skin,melanoma,Chromatin other
CVCL_1075,BALL-1,Dasatinib,0.842657,leukemia,B_cell_leukemia,"Other, kinases"
CVCL_1390,Lu-139,MN-64,5.455818,lung_SCLC,lung_small_cell_carcinoma,WNT signaling
CVCL_1060,A-253,AZD1208,5.311463,aero_dig_tract,head and neck,"Other, kinases"
CVCL_1218,FaDu,MIM1,4.646972,aero_dig_tract,head and neck,Apoptosis regulation
CVCL_1093,Becker,CDK9_5038,-0.8707229999999999,nervous_system,glioma,Cell cycle
CVCL_1812,EFM-192A,Tozasertib,5.889699,breast,breast,Mitosis
CVCL_0623,MDA-MB-436,Wnt-C59,5.131554,breast,breast,WNT signaling
CVCL_0080,A-673,AZD6738,0.8989500000000001,soft_tissue,rhabdomyosarcoma,Genome integrity
CVCL_2063,HCC827,Nilotinib,5.187422,lung_NSCLC,lung_NSCLC_adenocarcinoma,ABL signaling
CVCL_1797,YT,Tamoxifen,2.515032,lymphoma,lymphoid_neoplasm other,Hormone-related
CVCL_1124,CHP-134,MN-64,5.006792,neuroblastoma,neuroblastoma,WNT signaling
CVCL_1649,RD,Ruxolitinib,5.724914,soft_tissue,rhabdomyosarcoma,"Other, kinases"
